week,region,entropy,countryI,countryJ,flipProbability,hdiOverlap
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Armenia,Kyrgyzstan,0.265,True
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Armenia,Tajikistan,0.83,True
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Armenia,Turkmenistan,0.2825,True
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Armenia,Uzbekistan,0.0375,True
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Azerbaijan,Georgia,0.1775,True
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Azerbaijan,Kazakhstan,0.0,False
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Azerbaijan,Kyrgyzstan,0.0475,True
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Azerbaijan,Tajikistan,0.4975,True
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Azerbaijan,Turkmenistan,0.145,True
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Azerbaijan,Uzbekistan,0.0,True
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Georgia,Kazakhstan,0.0,False
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Georgia,Kyrgyzstan,0.2475,True
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Georgia,Tajikistan,0.8275,True
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Georgia,Turkmenistan,0.255,True
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Georgia,Uzbekistan,0.0575,True
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Kazakhstan,Kyrgyzstan,0.995,False
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Kazakhstan,Tajikistan,1.0,False
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Kazakhstan,Turkmenistan,0.8525,True
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Kazakhstan,Uzbekistan,0.95,True
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Kyrgyzstan,Tajikistan,0.975,True
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Kyrgyzstan,Turkmenistan,0.37,True
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Kyrgyzstan,Uzbekistan,0.1125,True
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Tajikistan,Turkmenistan,0.1375,True
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Tajikistan,Uzbekistan,0.005,True
2024-03-18/2024-03-24,Caucasus and Central Asia,5.328204687955399,Turkmenistan,Uzbekistan,0.3925,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Afghanistan,Armenia,1.0,False
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Afghanistan,Azerbaijan,1.0,False
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Afghanistan,Georgia,1.0,False
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Afghanistan,Kazakhstan,0.985,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Afghanistan,Kyrgyzstan,1.0,False
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Afghanistan,Tajikistan,0.875,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Afghanistan,Turkmenistan,0.895,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Afghanistan,Uzbekistan,0.9925,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Armenia,Azerbaijan,0.985,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Armenia,Georgia,0.87,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Armenia,Kazakhstan,0.02,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Armenia,Kyrgyzstan,0.2975,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Armenia,Tajikistan,0.4175,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Armenia,Turkmenistan,0.4075,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Armenia,Uzbekistan,0.2575,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Azerbaijan,Georgia,0.165,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Azerbaijan,Kazakhstan,0.0,False
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Azerbaijan,Kyrgyzstan,0.0,False
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Azerbaijan,Tajikistan,0.1025,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Azerbaijan,Turkmenistan,0.125,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Azerbaijan,Uzbekistan,0.015,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Georgia,Kazakhstan,0.0,False
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Georgia,Kyrgyzstan,0.04,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Georgia,Tajikistan,0.2125,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Georgia,Turkmenistan,0.2475,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Georgia,Uzbekistan,0.0675,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Kazakhstan,Kyrgyzstan,0.9575,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Kazakhstan,Tajikistan,0.7175,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Kazakhstan,Turkmenistan,0.71,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Kazakhstan,Uzbekistan,0.8075,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Kyrgyzstan,Tajikistan,0.495,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Kyrgyzstan,Turkmenistan,0.4975,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Kyrgyzstan,Uzbekistan,0.3825,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Tajikistan,Turkmenistan,0.5075,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Tajikistan,Uzbekistan,0.47,True
2024-03-25/2024-03-31,Caucasus and Central Asia,5.687547099181521,Turkmenistan,Uzbekistan,0.465,True
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Afghanistan,Armenia,0.9975,False
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Afghanistan,Azerbaijan,0.995,True
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Afghanistan,Georgia,1.0,False
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Afghanistan,Kazakhstan,0.96,True
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Afghanistan,Kyrgyzstan,1.0,False
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Afghanistan,Tajikistan,1.0,False
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Afghanistan,Turkmenistan,0.955,True
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Afghanistan,Uzbekistan,1.0,False
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Armenia,Azerbaijan,0.0825,True
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Armenia,Georgia,1.0,False
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Armenia,Kazakhstan,0.0125,True
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Armenia,Kyrgyzstan,1.0,False
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Armenia,Tajikistan,1.0,False
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Armenia,Turkmenistan,0.7025,True
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Armenia,Uzbekistan,1.0,False
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Azerbaijan,Georgia,1.0,False
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Azerbaijan,Kazakhstan,0.2175,True
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Azerbaijan,Kyrgyzstan,1.0,False
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Azerbaijan,Tajikistan,1.0,False
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Azerbaijan,Turkmenistan,0.845,True
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Azerbaijan,Uzbekistan,1.0,False
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Georgia,Kazakhstan,0.0,False
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Georgia,Kyrgyzstan,0.815,True
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Georgia,Tajikistan,0.9725,True
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Georgia,Turkmenistan,0.1075,True
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Georgia,Uzbekistan,0.2425,True
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Kazakhstan,Kyrgyzstan,1.0,False
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Kazakhstan,Tajikistan,1.0,False
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Kazakhstan,Turkmenistan,0.9,True
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Kazakhstan,Uzbekistan,1.0,False
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Kyrgyzstan,Tajikistan,0.875,True
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Kyrgyzstan,Turkmenistan,0.0475,True
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Kyrgyzstan,Uzbekistan,0.065,True
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Tajikistan,Turkmenistan,0.015,True
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Tajikistan,Uzbekistan,0.0125,True
2024-04-01/2024-04-07,Caucasus and Central Asia,3.945246071442776,Turkmenistan,Uzbekistan,0.7875,True
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Afghanistan,Armenia,0.0225,True
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Afghanistan,Azerbaijan,0.3725,True
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Afghanistan,Georgia,0.9975,False
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Afghanistan,Kazakhstan,0.0975,True
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Afghanistan,Kyrgyzstan,1.0,False
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Afghanistan,Tajikistan,1.0,False
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Afghanistan,Turkmenistan,0.7375,True
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Afghanistan,Uzbekistan,1.0,False
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Armenia,Azerbaijan,0.95,True
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Armenia,Georgia,1.0,False
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Armenia,Kazakhstan,0.7725,True
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Armenia,Kyrgyzstan,1.0,False
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Armenia,Tajikistan,1.0,False
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Armenia,Turkmenistan,0.8875,True
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Armenia,Uzbekistan,1.0,False
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Azerbaijan,Georgia,1.0,False
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Azerbaijan,Kazakhstan,0.17,True
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Azerbaijan,Kyrgyzstan,1.0,False
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Azerbaijan,Tajikistan,1.0,False
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Azerbaijan,Turkmenistan,0.7725,True
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Azerbaijan,Uzbekistan,1.0,False
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Georgia,Kazakhstan,0.0,False
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Georgia,Kyrgyzstan,0.8825,True
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Georgia,Tajikistan,0.9975,False
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Georgia,Turkmenistan,0.3625,True
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Georgia,Uzbekistan,0.985,True
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Kazakhstan,Kyrgyzstan,1.0,False
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Kazakhstan,Tajikistan,1.0,False
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Kazakhstan,Turkmenistan,0.8575,True
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Kazakhstan,Uzbekistan,1.0,False
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Kyrgyzstan,Tajikistan,0.98,True
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Kyrgyzstan,Turkmenistan,0.1925,True
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Kyrgyzstan,Uzbekistan,0.8275,True
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Tajikistan,Turkmenistan,0.0325,True
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Tajikistan,Uzbekistan,0.16,True
2024-04-08/2024-04-14,Caucasus and Central Asia,4.641095482197914,Turkmenistan,Uzbekistan,0.865,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Afghanistan,Armenia,0.99,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Afghanistan,Azerbaijan,0.9875,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Afghanistan,Georgia,0.375,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Afghanistan,Kazakhstan,0.7575,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Afghanistan,Kyrgyzstan,0.9125,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Afghanistan,Tajikistan,0.72,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Afghanistan,Turkmenistan,0.7025,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Afghanistan,Uzbekistan,1.0,False
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Armenia,Azerbaijan,0.6425,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Armenia,Georgia,0.0,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Armenia,Kazakhstan,0.07,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Armenia,Kyrgyzstan,0.2025,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Armenia,Tajikistan,0.44,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Armenia,Turkmenistan,0.4375,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Armenia,Uzbekistan,1.0,False
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Azerbaijan,Georgia,0.0025,False
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Azerbaijan,Kazakhstan,0.035,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Azerbaijan,Kyrgyzstan,0.13,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Azerbaijan,Tajikistan,0.3875,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Azerbaijan,Turkmenistan,0.39,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Azerbaijan,Uzbekistan,1.0,False
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Georgia,Kazakhstan,0.8725,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Georgia,Kyrgyzstan,0.9775,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Georgia,Tajikistan,0.7475,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Georgia,Turkmenistan,0.725,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Georgia,Uzbekistan,1.0,False
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Kazakhstan,Kyrgyzstan,0.7275,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Kazakhstan,Tajikistan,0.6175,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Kazakhstan,Turkmenistan,0.6,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Kazakhstan,Uzbekistan,1.0,False
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Kyrgyzstan,Tajikistan,0.5475,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Kyrgyzstan,Turkmenistan,0.5325,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Kyrgyzstan,Uzbekistan,1.0,False
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Tajikistan,Turkmenistan,0.495,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Tajikistan,Uzbekistan,0.9075,True
2024-04-15/2024-04-21,Caucasus and Central Asia,5.775671670783532,Turkmenistan,Uzbekistan,0.9275,True
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Afghanistan,Armenia,0.015,True
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Afghanistan,Azerbaijan,1.0,False
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Afghanistan,Georgia,1.0,False
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Afghanistan,Kazakhstan,1.0,False
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Afghanistan,Kyrgyzstan,1.0,False
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Afghanistan,Tajikistan,0.8775,True
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Afghanistan,Turkmenistan,0.85,True
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Afghanistan,Uzbekistan,1.0,False
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Armenia,Azerbaijan,1.0,False
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Armenia,Georgia,1.0,False
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Armenia,Kazakhstan,1.0,False
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Armenia,Kyrgyzstan,1.0,False
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Armenia,Tajikistan,0.96,True
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Armenia,Turkmenistan,0.96,True
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Armenia,Uzbekistan,1.0,False
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Azerbaijan,Georgia,0.0,False
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Azerbaijan,Kazakhstan,0.0,False
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Azerbaijan,Kyrgyzstan,0.0,False
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Azerbaijan,Tajikistan,0.015,False
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Azerbaijan,Turkmenistan,0.0025,False
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Azerbaijan,Uzbekistan,0.1325,True
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Georgia,Kazakhstan,0.3975,True
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Georgia,Kyrgyzstan,1.0,False
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Georgia,Tajikistan,0.53,True
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Georgia,Turkmenistan,0.535,True
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Georgia,Uzbekistan,1.0,False
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Kazakhstan,Kyrgyzstan,0.9975,False
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Kazakhstan,Tajikistan,0.5775,True
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Kazakhstan,Turkmenistan,0.5975,True
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Kazakhstan,Uzbekistan,1.0,False
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Kyrgyzstan,Tajikistan,0.1625,True
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Kyrgyzstan,Turkmenistan,0.1625,True
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Kyrgyzstan,Uzbekistan,0.905,True
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Tajikistan,Turkmenistan,0.49,True
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Tajikistan,Uzbekistan,0.9075,True
2024-04-22/2024-04-28,Caucasus and Central Asia,4.558081512923875,Turkmenistan,Uzbekistan,0.9225,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Afghanistan,Armenia,0.5375,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Afghanistan,Azerbaijan,1.0,False
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Afghanistan,Georgia,0.995,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Afghanistan,Kazakhstan,0.99,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Afghanistan,Kyrgyzstan,0.7,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Afghanistan,Tajikistan,0.7325,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Afghanistan,Turkmenistan,0.71,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Afghanistan,Uzbekistan,0.88,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Armenia,Azerbaijan,1.0,False
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Armenia,Georgia,0.98,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Armenia,Kazakhstan,0.99,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Armenia,Kyrgyzstan,0.7,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Armenia,Tajikistan,0.725,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Armenia,Turkmenistan,0.685,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Armenia,Uzbekistan,0.8625,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Azerbaijan,Georgia,0.0,False
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Azerbaijan,Kazakhstan,0.0,False
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Azerbaijan,Kyrgyzstan,0.1125,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Azerbaijan,Tajikistan,0.1275,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Azerbaijan,Turkmenistan,0.1375,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Azerbaijan,Uzbekistan,0.01,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Georgia,Kazakhstan,0.57,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Georgia,Kyrgyzstan,0.495,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Georgia,Tajikistan,0.54,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Georgia,Turkmenistan,0.5,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Georgia,Uzbekistan,0.495,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Kazakhstan,Kyrgyzstan,0.4675,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Kazakhstan,Tajikistan,0.5175,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Kazakhstan,Turkmenistan,0.5025,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Kazakhstan,Uzbekistan,0.44,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Kyrgyzstan,Tajikistan,0.515,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Kyrgyzstan,Turkmenistan,0.5375,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Kyrgyzstan,Uzbekistan,0.515,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Tajikistan,Turkmenistan,0.45,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Tajikistan,Uzbekistan,0.4725,True
2024-04-29/2024-05-05,Caucasus and Central Asia,5.877944757499568,Turkmenistan,Uzbekistan,0.4775,True
2024-05-06/2024-05-12,Caucasus and Central Asia,4.946691244672135,Afghanistan,Armenia,0.9575,True
2024-05-06/2024-05-12,Caucasus and Central Asia,4.946691244672135,Afghanistan,Azerbaijan,1.0,False
2024-05-06/2024-05-12,Caucasus and Central Asia,4.946691244672135,Afghanistan,Georgia,0.9625,True
2024-05-06/2024-05-12,Caucasus and Central Asia,4.946691244672135,Afghanistan,Kazakhstan,0.9975,True
2024-05-06/2024-05-12,Caucasus and Central Asia,4.946691244672135,Afghanistan,Kyrgyzstan,1.0,False
2024-05-06/2024-05-12,Caucasus and Central Asia,4.946691244672135,Afghanistan,Tajikistan,0.8775,True
2024-05-06/2024-05-12,Caucasus and Central Asia,4.946691244672135,Afghanistan,Turkmenistan,0.865,True
2024-05-06/2024-05-12,Caucasus and Central Asia,4.946691244672135,Afghanistan,Uzbekistan,1.0,False
2024-05-06/2024-05-12,Caucasus and Central Asia,4.946691244672135,Armenia,Azerbaijan,1.0,False
2024-05-06/2024-05-12,Caucasus and Central Asia,4.946691244672135,Armenia,Georgia,0.4275,True
2024-05-06/2024-05-12,Caucasus and Central Asia,4.946691244672135,Armenia,Kazakhstan,0.84,True
2024-05-06/2024-05-12,Caucasus and Central Asia,4.946691244672135,Armenia,Kyrgyzstan,1.0,False
